A@01,A@21,A@22,A@23,A@24,A@41,A@42,A@43,A@44,A@45,A@46,A@47,A@61,A@62,A@63,B@01,B@02,B@03,B@04,B@05,B@06,B@07,B@08,B@09,B@21,B@22,B@23,B@24,B@25,B@26,B@27,B@28,B@29,B@30,B@31,B@32,B@33,B@41,B@42,B@43,B@44,B@60,B@61,B@62,B@63,B@64,B@65,B@66,B@67,B@68,B@81,B@82,C@01,C@02,C@03,C@04,C@05,C@06,C@07,C@08,C@09,C@10,C@11,C@12,C@13,C@14,C@21,C@22,C@23,C@25,C@30,C@40,D@01,D@02,D@03,D@04,D@05,D@06,D@07,D@10,D@21,E@01,E@02,E@03,E@04,E@05,E@06,E@21,F@01,F@02,F@03,F@04,F@05,F@15,F@16,F@17,F@21,F@22,F@23,F@24,F@25,F@26,F@27,F@28,F@41,F@42,G@01,G@02,G@03,G@04,G@05,G@06,G@07,G@08,G@09,G@10,G@11,G@16,G@21,H@01,H@02,H@03,H@04,H@05,Y@02,Y@04,Y@10
0.03297,0.003607,0.003764,0.02119,0.006207,0.009814,0.00314,0.006672,0.005427,0.008931,0.006038,0.03654,0.1364,0.008078,0.03499,0.08816,0.003749,0.006023,0.003208,0.01789,0.005173,0.002516,0.009549,0.004744,0.01592,0.0147,0.03407,0.01382,0.01357,0.01258,0.005301,0.008059,0.08746,0.007417,0.01455,0.04747,0.01566,0.0394,0.007678,0.00939,0.006818,0.07801,0.006678,0.0207,0.01424,0.01481,0.05595,0.009119,0.003711,0.002975,0.01853,0.03299,0.03676,0.02228,0.01598,0.02412,0.007419,0.002844,0.07753,0.06575,0.05349,0.03095,0.01669,0.05277,0.001722,0.00249,0.01086,0.02103,0.03289,0.01475,0.007191,0.006452,0.009102,0.002244,0.004985,0.009687,0.003784,0.01564,0.004184,0.004616,0.01222,0.008646,0.01354,0.006295,0.02777,0.03018,0.01312,0.01644,0.03195,0.03918,0.008968,0.01772,0.01735,0.01122,0.0829,0.01436,0.02107,0.006574,0.01594,0.02008,0.01714,0.007543,0.00826,0.016,0.009461,0.006467,0.085,0.0864,0.045,0.005268,0.02805,0.1478,0.02328,0.02087,0.05002,0.01673,0.07377,0.01619,0.008571,0.2556,0.05171,0.03523,0.1374,0.07385,0.153,0.01064,0.2986
0.0275,0.002437,0.00201,0.01593,0.003646,0.005448,0.001879,0.00377,0.002843,0.005771,0.003713,0.02559,0.1222,0.004991,0.03684,0.06946,0.002643,0.003086,0.001921,0.01187,0.003271,0.00139,0.006997,0.00296,0.01024,0.009655,0.01988,0.01124,0.01109,0.008679,0.002567,0.004136,0.06955,0.00416,0.008465,0.02604,0.008711,0.02504,0.005139,0.005971,0.004377,0.07974,0.003817,0.01599,0.009774,0.01127,0.04578,0.005247,0.002466,0.001516,0.01043,0.02133,0.02523,0.01629,0.007276,0.0199,0.004811,0.001655,0.05952,0.04445,0.03477,0.02453,0.0116,0.03727,0.001099,0.001329,0.007025,0.01544,0.02158,0.007947,0.004197,0.004344,0.006083,0.001673,0.00297,0.004786,0.002386,0.009768,0.001955,0.002532,0.007431,0.005049,0.008781,0.005118,0.02211,0.02933,0.009473,0.01121,0.02381,0.03117,0.004892,0.0129,0.01395,0.007393,0.08696,0.009535,0.01715,0.004361,0.01208,0.01254,0.009437,0.004341,0.006468,0.01057,0.006135,0.003665,0.07008,0.06626,0.03906,0.002671,0.01761,0.1197,0.01405,0.01397,0.03472,0.01188,0.04923,0.01149,0.004724,0.1936,0.04172,0.02232,0.11,0.05465,0.134,0.006039,0.3305
0.01901,0.001252,0.001009,0.01054,0.002433,0.003404,0.001017,0.001862,0.001646,0.003533,0.002192,0.01407,0.1498,0.002345,0.02123,0.06769,0.001272,0.001848,0.0011,0.007494,0.001529,0,0.003579,0.001589,0.007251,0.006647,0.01673,0.007367,0.006113,0.004173,0.001789,0.002114,0.04543,0.002286,0.00466,0.02504,0.004773,0.0204,0.003124,0.002632,0.00232,0.05339,0.002511,0.00964,0.006534,0.009064,0.04038,0.003324,0.001075,0,0.00495,0.01683,0.01825,0.009471,0.007422,0.01145,0.002717,0,0.06341,0.04588,0.02943,0.01456,0.009122,0.03541,0,0,0.004221,0.01021,0.01188,0.005923,0.002881,0.002405,0.003588,0,0.001299,0.002943,0.001122,0.00778,0.001024,0.001564,0.004728,0.00281,0.005069,0.002385,0.0131,0.01471,0.004473,0.00641,0.01417,0.02234,0.002908,0.00633,0.008705,0.004153,0.05118,0.005809,0.009566,0.001828,0.006584,0.008286,0.006386,0.002484,0.004237,0.005472,0.003925,0.002178,0.06342,0.04879,0.02546,0.001507,0.0154,0.1647,0.01001,0.01372,0.02883,0.007514,0.03875,0.009925,0.003203,0.1273,0.03003,0.01851,0.2195,0.04353,0.1039,0.004763,0.2159
0.04827,0.006677,0.005738,0.03272,0.009856,0.01265,0.005796,0.009617,0.007907,0.01395,0.008641,0.04331,0.2924,0.01146,0.05823,0.1278,0.006352,0.008563,0.005735,0.02229,0.008142,0.005486,0.0138,0.007865,0.02062,0.02664,0.04093,0.02572,0.0194,0.01634,0.008919,0.01131,0.08732,0.01055,0.01722,0.0626,0.01766,0.04851,0.01201,0.01075,0.0103,0.08954,0.01152,0.03007,0.02173,0.02786,0.0785,0.012,0.006478,0.003341,0.01851,0.05381,0.04802,0.02892,0.02692,0.03586,0.01083,0.004989,0.1424,0.09625,0.0553,0.03974,0.02614,0.08259,0.002273,0.004005,0.01747,0.02952,0.03631,0.02183,0.01257,0.01111,0.0155,0.003213,0.006425,0.01245,0.00722,0.01829,0.005488,0.009354,0.01884,0.01308,0.01782,0.01127,0.03408,0.04172,0.02047,0.02613,0.0394,0.0608,0.01106,0.02454,0.02364,0.01649,0.09146,0.01835,0.02725,0.009796,0.02411,0.02576,0.02403,0.009056,0.0136,0.01833,0.01432,0.01213,0.126,0.09192,0.06858,0.006883,0.04187,0.1848,0.03178,0.0308,0.07072,0.02409,0.08274,0.0252,0.01275,0.1902,0.07063,0.04996,0.2101,0.09029,0.1678,0.01375,0.2683
0.03295,0.002973,0.002609,0.01807,0.004734,0.006066,0.002292,0.004546,0.003703,0.006311,0.003657,0.02931,0.2612,0.004813,0.03401,0.0851,0.002788,0.003979,0.002409,0.0141,0.003446,0.002108,0.006181,0.003174,0.01103,0.01442,0.02338,0.0127,0.01182,0.009357,0.003836,0.005252,0.06115,0.005288,0.00985,0.04048,0.008902,0.03414,0.00614,0.004617,0.005051,0.06439,0.005094,0.01632,0.01102,0.01533,0.0532,0.00626,0.002752,0.001422,0.01068,0.03224,0.02916,0.01706,0.01441,0.01872,0.005221,0.001936,0.1162,0.08003,0.03692,0.03068,0.01461,0.06134,0.001095,0.001643,0.008759,0.01876,0.01945,0.009711,0.006785,0.005347,0.008135,0.00126,0.002893,0.006179,0.002909,0.01099,0.002365,0.003781,0.01049,0.0055,0.009743,0.004651,0.02265,0.02402,0.009153,0.01299,0.02381,0.03485,0.005428,0.01354,0.01272,0.008717,0.06772,0.008947,0.01598,0.00452,0.01287,0.01599,0.01191,0.004233,0.00705,0.01109,0.006986,0.005368,0.09579,0.07338,0.0421,0.003031,0.02539,0.1391,0.01673,0.01757,0.04478,0.01236,0.05411,0.0126,0.005763,0.1674,0.04396,0.03256,0.1523,0.0622,0.1311,0.006996,0.2484
0.02739,0.002854,0.002283,0.02019,0.004518,0.005831,0.002066,0.004578,0.003609,0.005855,0.003887,0.02884,0.1527,0.004586,0.03338,0.07518,0.00267,0.003676,0.002319,0.01215,0.003396,0.001618,0.006458,0.003293,0.01152,0.01205,0.02538,0.01307,0.01252,0.009265,0.004199,0.005105,0.06209,0.004086,0.01032,0.03389,0.008801,0.02912,0.006738,0.005558,0.005179,0.07114,0.005389,0.01771,0.01148,0.0143,0.05694,0.00601,0.002478,0.001376,0.008693,0.02372,0.02898,0.01637,0.01231,0.01766,0.005225,0.001858,0.07583,0.06341,0.03692,0.02543,0.01337,0.03881,0.001077,0.00146,0.007691,0.01438,0.02174,0.009518,0.00667,0.004229,0.00701,0.001085,0.002969,0.005591,0.002856,0.01127,0.002181,0.003008,0.009442,0.006227,0.01029,0.005852,0.02236,0.0222,0.009665,0.01357,0.02301,0.03289,0.005311,0.01253,0.01373,0.00888,0.07079,0.009978,0.01712,0.00417,0.0124,0.01506,0.01099,0.004097,0.006875,0.01122,0.007276,0.004655,0.06702,0.06667,0.04159,0.002808,0.02182,0.1601,0.01748,0.01769,0.04079,0.01264,0.04518,0.01367,0.005534,0.1601,0.04574,0.02873,0.1748,0.05829,0.1336,0.007727,0.2383
0.02461,0.001377,0,0.006179,0.001119,0.002135,0,0.001374,0.001075,0.002717,0.001074,0.01324,0.3916,0.00138,0.02112,0.08339,0,0.001427,0.001021,0.00603,0,0,0.001736,0,0.007472,0.01128,0.01108,0.008558,0.004601,0.00349,0.001096,0.002011,0.03209,0.002896,0.002652,0.027,0.004232,0.01941,0.002101,0.001517,0.001761,0.03184,0.002175,0.005509,0.005553,0.006495,0.03768,0.002311,0.001251,0,0.00284,0.03611,0.01573,0.009703,0.007671,0.009241,0.001867,0,0.4749,0.1033,0.02206,0.01827,0.007319,0.08654,0,0,0.003999,0.008511,0.01019,0.005581,0.003322,0.002347,0.002376,0,0,0.002484,0.001092,0.004678,0,0.001033,0.004017,0.001814,0.002035,0.001541,0.01743,0.01026,0.005722,0.008749,0.01513,0.01993,0.001121,0.006036,0.005348,0.003389,0.0404,0.003421,0.005909,0.001109,0.004241,0.005349,0.009165,0,0.003216,0.004418,0.004188,0.002685,0.1261,0.03248,0.03003,0.00164,0.01729,0.09574,0.00816,0.006485,0.03726,0.005868,0.04049,0.00623,0.001503,0.1207,0.02735,0.01774,0.1281,0.05401,0.1014,0.003725,0.1817
0.0127,0.001103,0,0.008767,0.001631,0.002572,0,0.001535,0.00113,0.002306,0.001338,0.0139,0.1476,0.001505,0.01709,0.05285,0,0.00126,0,0.004268,0.001433,0,0.002507,0.001301,0.005876,0.004839,0.01199,0.005181,0.005184,0.00282,0.001134,0.00202,0.03757,0.001821,0.003297,0.0203,0.004734,0.01665,0.002323,0.00181,0.001908,0.0383,0.00216,0.007016,0.005066,0.006376,0.02788,0.001781,0,0,0.003201,0.01727,0.01366,0.006652,0.006071,0.008221,0.002071,0,0.05986,0.04222,0.02396,0.01403,0.006074,0.02677,0,0,0.003464,0.009959,0.01121,0.005844,0.002142,0.001644,0.002945,0,0.001109,0.002642,0,0.005462,0,0.001251,0.004016,0.002179,0.0031,0.001921,0.009963,0.01239,0.004723,0.006451,0.01275,0.01763,0.001827,0.005278,0.00608,0.003629,0.06274,0.00459,0.00902,0.001483,0.006166,0.005632,0.005091,0.001487,0.002895,0.005472,0.00302,0.001783,0.06264,0.06212,0.03412,0.001267,0.01216,0.1097,0.009473,0.009573,0.02987,0.006572,0.04615,0.007183,0.002633,0.2269,0.02832,0.01938,0.1902,0.04858,0.0988,0.002145,0.2159
0.02271,0.002175,0.002004,0.0159,0.003925,0.005133,0.001594,0.003689,0.002894,0.005194,0.003209,0.02371,0.1819,0.00419,0.03267,0.07974,0.002018,0.003332,0.001841,0.01086,0.002976,0.001477,0.005193,0.00282,0.00928,0.01156,0.02121,0.01093,0.01087,0.007503,0.003114,0.004607,0.05874,0.004266,0.007947,0.02992,0.008494,0.02364,0.005573,0.004454,0.003708,0.06479,0.004302,0.01527,0.009245,0.01104,0.05301,0.004761,0.00208,0.001086,0.007548,0.02455,0.02351,0.01357,0.01159,0.01654,0.004267,0.001541,0.06495,0.05478,0.04052,0.02227,0.01353,0.03606,0,0.001104,0.006893,0.01604,0.02194,0.008987,0.006099,0.003656,0.005707,0,0.002471,0.005175,0.002203,0.009237,0.002057,0.002705,0.00769,0.004804,0.00914,0.004487,0.01782,0.02184,0.007982,0.01088,0.01896,0.03186,0.004397,0.01202,0.01101,0.006617,0.06621,0.007553,0.01487,0.003536,0.0105,0.01166,0.009666,0.00343,0.006272,0.01003,0.006005,0.004304,0.07381,0.07477,0.0395,0.002379,0.01906,0.112,0.01672,0.01443,0.03642,0.012,0.04641,0.01081,0.00522,0.2373,0.04104,0.02637,0.1336,0.06499,0.1356,0.0054,0.2452
0.01823,0.001772,0.001253,0.0118,0.002528,0.003239,0.001062,0.002088,0.00179,0.003458,0.001994,0.01876,0.1777,0.002301,0.02333,0.05947,0.001416,0.001893,0.001148,0.006232,0.001938,0,0.003854,0.002042,0.008357,0.007368,0.01663,0.007344,0.007283,0.003732,0.001945,0.002693,0.04414,0.002889,0.005125,0.02531,0.005623,0.02231,0.003465,0.002471,0.002708,0.04928,0.002768,0.01033,0.006499,0.008171,0.03618,0.002789,0.001197,0,0.004918,0.02348,0.01901,0.009323,0.01073,0.01214,0.002705,0.001033,0.0715,0.05123,0.02767,0.01583,0.008396,0.03677,0,0,0.005051,0.01218,0.01473,0.008198,0.003722,0.002526,0.004134,0,0.001764,0.003476,0.001261,0.008241,0.001349,0.00192,0.005835,0.002943,0.00484,0.002847,0.01388,0.01454,0.005955,0.009442,0.01631,0.02379,0.002841,0.008046,0.008686,0.005198,0.06154,0.006198,0.01257,0.002289,0.007933,0.01023,0.007298,0.002234,0.005132,0.00695,0.00417,0.002339,0.07297,0.07056,0.03843,0.001581,0.01651,0.1478,0.0117,0.01315,0.03903,0.008459,0.05084,0.01042,0.003743,0.2119,0.03737,0.02413,0.2099,0.06587,0.09997,0.003441,0.23
0.02131,0.001583,0.001632,0.01357,0.003163,0.004874,0.001338,0.003253,0.002438,0.00454,0.003169,0.02259,0.1049,0.00364,0.02569,0.06688,0.001703,0.002535,0.00159,0.01035,0.002459,0,0.00417,0.002219,0.009116,0.008937,0.01762,0.00846,0.009764,0.007117,0.002785,0.003843,0.06162,0.003609,0.006469,0.02771,0.007393,0.02136,0.004142,0.004244,0.003399,0.05836,0.003318,0.01268,0.00808,0.009916,0.0426,0.00405,0.001717,0.00117,0.007011,0.01963,0.02279,0.01128,0.008671,0.01348,0.00388,0.001329,0.05278,0.04602,0.03615,0.01938,0.0102,0.03021,0,0,0.005865,0.01308,0.01877,0.007751,0.004168,0.002855,0.004307,0,0.002328,0.004379,0.001731,0.00808,0.001524,0.001997,0.006473,0.003988,0.007824,0.003154,0.0168,0.01783,0.007286,0.01007,0.02029,0.02499,0.003967,0.009697,0.0114,0.005827,0.06696,0.007627,0.01217,0.002904,0.008883,0.01052,0.008354,0.003373,0.005179,0.009619,0.004744,0.003413,0.05244,0.06239,0.03604,0.001888,0.01501,0.141,0.01218,0.01476,0.03198,0.009128,0.04597,0.0101,0.003876,0.1663,0.03842,0.01784,0.1567,0.05282,0.1122,0.005542,0.2614
0.04856,0.00806,0.007047,0.03416,0.01201,0.01579,0.00646,0.01192,0.0102,0.01575,0.01099,0.05009,0.1985,0.01383,0.06852,0.1309,0.007452,0.01049,0.006848,0.02721,0.01055,0.006026,0.01725,0.00925,0.02597,0.02953,0.04636,0.02742,0.02598,0.01941,0.01066,0.01396,0.1035,0.01297,0.02389,0.06494,0.02196,0.05107,0.0148,0.01349,0.01324,0.1079,0.01274,0.0363,0.02809,0.0291,0.08186,0.01535,0.007908,0.004995,0.0214,0.05143,0.05355,0.03547,0.02822,0.03971,0.01382,0.005277,0.1078,0.0933,0.0631,0.0432,0.03057,0.07706,0.00363,0.005257,0.01984,0.03449,0.04487,0.02578,0.01509,0.013,0.01779,0.004209,0.009121,0.01574,0.008372,0.02508,0.007415,0.009136,0.0215,0.0162,0.02272,0.01354,0.04065,0.04566,0.02171,0.02851,0.04351,0.06334,0.01437,0.02859,0.02932,0.02027,0.1095,0.02445,0.03413,0.0118,0.02881,0.03012,0.02661,0.01268,0.01746,0.02741,0.01863,0.01398,0.118,0.1032,0.08012,0.008659,0.04276,0.1919,0.03405,0.03729,0.08434,0.0279,0.08155,0.03158,0.0157,0.2182,0.08063,0.05402,0.2081,0.1021,0.199,0.01686,0.2893
0.01731,0.001968,0.001497,0.01011,0.00212,0.003246,0.001316,0.00266,0.001731,0.00352,0.002074,0.01845,0.1468,0.002709,0.01996,0.06606,0.001385,0.002142,0.001176,0.007956,0.001695,0.001106,0.004043,0.001841,0.00761,0.00851,0.01499,0.00947,0.008063,0.00497,0.001805,0.002694,0.04828,0.00282,0.005742,0.02349,0.007236,0.02102,0.004779,0.003105,0.002207,0.06429,0.002717,0.01199,0.007344,0.009581,0.03841,0.003472,0.001848,0,0.00397,0.02796,0.01849,0.008388,0.008879,0.01379,0.002738,0,0.07661,0.05486,0.02839,0.01508,0.009819,0.03833,0,0,0.005224,0.01254,0.01279,0.007235,0.00372,0.002663,0.003972,0,0.001983,0.004111,0.001444,0.00895,0.001196,0.001992,0.005575,0.003582,0.004957,0.003137,0.01243,0.01542,0.007699,0.007846,0.02295,0.02129,0.002967,0.008401,0.01014,0.005509,0.06577,0.006681,0.01107,0.002613,0.006837,0.009721,0.007306,0.002307,0.004729,0.007597,0.003588,0.003263,0.07807,0.06694,0.03127,0.001308,0.01484,0.1797,0.01454,0.01597,0.02886,0.01029,0.04266,0.009979,0.003139,0.2004,0.03385,0.02341,0.2469,0.07665,0.1413,0.005541,0.2104
0.02519,0.001701,0,0.009225,0.001511,0.002962,0,0.001765,0.001692,0.003594,0.001375,0.01545,0.2888,0.001951,0.02559,0.09193,0.00107,0.002167,0.001253,0.006423,0.001278,0.001104,0.002683,0.001199,0.008629,0.01214,0.01251,0.00906,0.006139,0.003967,0.001925,0.002608,0.04078,0.003946,0.004426,0.0216,0.005841,0.01861,0.003259,0.0022,0.00189,0.04383,0.00247,0.01026,0.006819,0.00652,0.04039,0.002904,0.001841,0,0.003752,0.03179,0.01714,0.01118,0.009023,0.01295,0.002813,0,0.3568,0.07565,0.03228,0.02363,0.009408,0.07742,0,0,0.005225,0.01449,0.0118,0.006666,0.004597,0.002661,0.003711,0,0.001245,0.003513,0.001466,0.007355,0.001284,0.001221,0.005028,0.002289,0.003478,0.002282,0.01902,0.01476,0.007585,0.008741,0.01712,0.023,0.001918,0.008283,0.009511,0.00513,0.05051,0.004025,0.01051,0.001727,0.005219,0.007006,0.009675,0.001599,0.00389,0.00658,0.005252,0.003701,0.1233,0.03629,0.03618,0.001707,0.01985,0.08189,0.008436,0.008153,0.03854,0.008933,0.03688,0.006169,0.002314,0.1978,0.025,0.01927,0.1001,0.06431,0.1376,0.003816,0.2293
0.0225,0.002191,0.002191,0.01675,0.004153,0.005751,0.002147,0.004002,0.003422,0.005872,0.003642,0.02443,0.1166,0.004597,0.02833,0.08125,0.002542,0.003785,0.002004,0.01151,0.003547,0.001409,0.006008,0.002929,0.01066,0.01179,0.0247,0.01162,0.0111,0.008063,0.003221,0.005107,0.06396,0.004592,0.008868,0.03857,0.008121,0.02598,0.005551,0.005221,0.005393,0.06182,0.004475,0.01507,0.01036,0.01368,0.04619,0.006084,0.002088,0.001509,0.008716,0.02683,0.02668,0.01311,0.01111,0.01666,0.004837,0.001784,0.05672,0.05146,0.03984,0.02152,0.01301,0.04218,0,0.001414,0.007658,0.01545,0.02446,0.01042,0.005079,0.003836,0.006269,0.001091,0.002862,0.005903,0.0024,0.01184,0.001995,0.002646,0.007806,0.004942,0.009106,0.00441,0.01985,0.02307,0.00734,0.01113,0.02165,0.03247,0.005243,0.0113,0.01333,0.007311,0.0681,0.009891,0.01507,0.003841,0.01187,0.01302,0.01103,0.004174,0.006305,0.01112,0.0066,0.003916,0.07025,0.06795,0.0359,0.002775,0.02045,0.144,0.01519,0.01709,0.04209,0.01144,0.05591,0.01371,0.00626,0.2054,0.04247,0.03032,0.1688,0.06409,0.1439,0.007196,0.2743
0.02142,0.001178,0.001235,0.01063,0.002224,0.003262,0.001262,0.002292,0.002207,0.003358,0.002353,0.01739,0.1229,0.00236,0.02197,0.07003,0.001357,0.002158,0.001166,0.008431,0.002045,0,0.003496,0.00167,0.006972,0.008289,0.01411,0.006969,0.007351,0.004791,0.002003,0.003403,0.05107,0.002721,0.005393,0.02608,0.005012,0.02101,0.002662,0.003367,0.002449,0.05047,0.002613,0.01217,0.005497,0.009199,0.03752,0.00331,0.001196,0,0.005239,0.01782,0.02064,0.009522,0.008392,0.01278,0.003077,0.001087,0.05425,0.04215,0.03102,0.01534,0.008233,0.03195,0,0,0.004483,0.01009,0.01623,0.006004,0.003424,0.002386,0.003602,0,0.001551,0.003479,0.001434,0.007022,0.001124,0.001629,0.00562,0.002994,0.005212,0.002438,0.01371,0.01523,0.005425,0.009297,0.01709,0.02239,0.002978,0.007498,0.008417,0.004391,0.0501,0.006191,0.01009,0.002515,0.006433,0.009814,0.00636,0.002539,0.003686,0.007233,0.004012,0.002747,0.0535,0.04816,0.02851,0.001541,0.01335,0.1014,0.01067,0.01177,0.03075,0.008264,0.03725,0.008826,0.003156,0.1608,0.03244,0.01984,0.1223,0.04625,0.1124,0.004197,0.2654
0.01487,0.001055,0.001167,0.009596,0.002065,0.002981,0,0.001862,0.001663,0.003232,0.001963,0.01537,0.1132,0.002444,0.01922,0.06222,0.001102,0.002012,0,0.007385,0.001952,0,0.003506,0.001585,0.006502,0.006248,0.01444,0.006264,0.005336,0.004228,0.00184,0.002781,0.04802,0.002786,0.004897,0.02372,0.005013,0.01776,0.002997,0.002785,0.002493,0.04632,0.002553,0.00939,0.004876,0.007442,0.03408,0.003188,0.00107,0,0.005162,0.01771,0.01692,0.008049,0.00741,0.01062,0.002499,0,0.0461,0.03757,0.03034,0.01481,0.007872,0.02775,0,0,0.004222,0.01018,0.01669,0.00576,0.002843,0.001966,0.003212,0,0.001438,0.003329,0.001051,0.005981,0.001224,0.001365,0.004475,0.002504,0.005312,0.002201,0.01226,0.01465,0.004683,0.007294,0.01408,0.0219,0.002847,0.007123,0.007593,0.003953,0.04815,0.005214,0.007973,0.002115,0.007433,0.007129,0.007081,0.002221,0.003289,0.006824,0.003624,0.002077,0.05629,0.05261,0.02327,0.001364,0.01397,0.0983,0.01001,0.0099,0.0269,0.007175,0.04173,0.007515,0.003448,0.255,0.02783,0.01889,0.1109,0.04759,0.1199,0.003362,0.2777
0.03161,0.002902,0.002739,0.01849,0.004643,0.007071,0.002305,0.005011,0.003812,0.006955,0.00472,0.02946,0.1553,0.005311,0.03997,0.09588,0.003027,0.003933,0.002572,0.01346,0.003698,0.001882,0.006655,0.003002,0.01288,0.01285,0.02652,0.01154,0.0135,0.009078,0.004125,0.005933,0.08021,0.005233,0.01016,0.03566,0.009849,0.03014,0.006234,0.006409,0.004867,0.07692,0.005604,0.01913,0.01206,0.01475,0.05549,0.006906,0.002938,0.002046,0.01102,0.02713,0.03224,0.01572,0.01097,0.02014,0.006038,0.002192,0.072,0.06651,0.0466,0.03109,0.01409,0.04752,0.001258,0.001744,0.008483,0.01929,0.02736,0.01024,0.006377,0.005077,0.00736,0.001542,0.003065,0.006303,0.00338,0.01296,0.002931,0.003353,0.009786,0.00561,0.0108,0.005462,0.02238,0.02324,0.00986,0.01637,0.02824,0.03508,0.005872,0.01407,0.01576,0.009753,0.08334,0.01075,0.01837,0.004477,0.01262,0.01412,0.01343,0.005293,0.006648,0.01285,0.007142,0.005499,0.08006,0.06962,0.04687,0.003461,0.02222,0.1435,0.01691,0.01991,0.04018,0.01412,0.0516,0.01377,0.006354,0.183,0.04782,0.02716,0.1415,0.07012,0.1482,0.008421,0.2668
0.01555,0.001076,0.0011,0.009411,0.00205,0.00269,0,0.00184,0.001623,0.002944,0.002006,0.01472,0.1112,0.002413,0.02029,0.06793,0.001419,0.001755,0,0.006295,0.001874,0,0.00314,0.001213,0.006962,0.006092,0.01676,0.005801,0.005952,0.004177,0.001402,0.002236,0.05192,0.002364,0.004237,0.02499,0.004414,0.01584,0.002776,0.00255,0.00262,0.05073,0.002474,0.01032,0.005224,0.006588,0.0341,0.002626,0.001186,0,0.004974,0.01925,0.02006,0.008095,0.005145,0.01098,0.002582,0,0.05089,0.03948,0.02938,0.01615,0.007718,0.03078,0,0,0.004071,0.01001,0.01535,0.005503,0.002529,0.002263,0.003147,0,0.001214,0.003333,0.001454,0.00694,0.001091,0,0.004486,0.002409,0.004645,0.002325,0.01128,0.01415,0.004409,0.006529,0.01383,0.02111,0.002684,0.00639,0.007415,0.004128,0.05276,0.005219,0.008168,0.001787,0.006886,0.006975,0.00625,0.002081,0.003416,0.006429,0.003233,0.001953,0.05463,0.04075,0.0251,0.001319,0.0105,0.08424,0.007161,0.008223,0.02458,0.007753,0.03378,0.006507,0.002581,0.2071,0.02835,0.01675,0.08821,0.04841,0.1207,0.003214,0.2759
0.01732,0.001323,0.001108,0.01148,0.002416,0.003174,0.001023,0.002096,0.001845,0.003732,0.002148,0.01643,0.1501,0.002203,0.02229,0.07387,0.00131,0.002105,0,0.006555,0.001873,0,0.003252,0.001708,0.007486,0.007581,0.01577,0.007046,0.007142,0.004084,0.002017,0.002773,0.04142,0.002481,0.005241,0.02938,0.00501,0.01718,0.002558,0.002534,0.002628,0.04795,0.002827,0.009372,0.007225,0.009729,0.03802,0.003419,0.001046,0,0.004744,0.02343,0.01779,0.009336,0.00679,0.01195,0.002769,0,0.05987,0.04501,0.03126,0.01648,0.008581,0.04016,0,0,0.004679,0.01057,0.01478,0.00691,0.002968,0.002285,0.003511,0,0.001306,0.003771,0.001378,0.007064,0.001102,0.001786,0.004989,0.002607,0.005227,0.002545,0.01233,0.01416,0.005095,0.007979,0.01689,0.02432,0.002925,0.006375,0.008468,0.004833,0.04818,0.006033,0.009099,0.002048,0.007102,0.008446,0.008533,0.002901,0.00453,0.006801,0.003667,0.002177,0.06762,0.04705,0.02447,0.001562,0.01501,0.1493,0.01144,0.01375,0.02625,0.008034,0.03589,0.007721,0.002688,0.1313,0.03405,0.02397,0.1901,0.05128,0.1134,0.004158,0.2126
0.01695,0.001238,0.001004,0.009031,0.001769,0.003525,0,0.002277,0.001842,0.003199,0.001822,0.01635,0.1249,0.00245,0.01998,0.06253,0.001049,0.00205,0.001059,0.006354,0.001661,0,0.003219,0.001734,0.007539,0.008588,0.01341,0.006752,0.006588,0.004847,0.001576,0.003037,0.04797,0.002478,0.005183,0.02289,0.005315,0.0189,0.002723,0.003135,0.002525,0.04569,0.002661,0.00955,0.005994,0.007469,0.04043,0.003118,0.001183,0,0.004908,0.0165,0.01719,0.008651,0.006023,0.01085,0.002862,0,0.06075,0.04109,0.02538,0.01451,0.007114,0.03048,0,0,0.004275,0.009855,0.01441,0.00598,0.002944,0.002055,0.003412,0,0.001507,0.003123,0.001116,0.006569,0,0.001416,0.004308,0.002903,0.005037,0.002594,0.01214,0.01395,0.005174,0.007185,0.01555,0.01934,0.002364,0.006501,0.008042,0.003556,0.05469,0.005846,0.01031,0.002234,0.006476,0.007672,0.00659,0.001943,0.003689,0.005575,0.002944,0.002389,0.07123,0.0509,0.03134,0.001428,0.0115,0.1276,0.01003,0.009901,0.02899,0.008128,0.03801,0.008397,0.002958,0.1656,0.03236,0.01598,0.1544,0.053,0.1136,0.004115,0.2576
